"","comparison","Orthogroup","Protein_ofav","Protein_ssid","lpv_ssid","lpv_ofav","annot_ofav","annot_ssid","KOG_ofav","KOG_ssid"
"864","CH_LC","OG0006386","Ofaveolata002580","Ssiderea013040",-2.02856274196154,-2.1212222886675,"protein with multiple splicing","protein with multiple splicing","RNA processing and modification","RNA processing and modification"
"865","CH_LC","OG0006449","Ofaveolata003392","Ssiderea029895",-1.50570571922089,-2.3748525617523,"UDP-glucose 6-dehydrogenase activity","UDP-glucose 6-dehydrogenase activity","",""
"866","CH_LC","OG0006458","Ofaveolata027277","Ssiderea025618",-1.7775041155119,-8.84217683367408,NA,"GTPase regulator activity",NA,"Function Unknown"
"867","CH_LC","OG0006483","Ofaveolata027695","Ssiderea025560",1.31496089167583,-1.04622440957673,"prolyl 4-hydroxylase","prolyl 4-hydroxylase","Amino acid transport and metabolism","Amino acid transport and metabolism"
"868","CH_LC","OG0006509","Ofaveolata008802","Ssiderea008233",-1.06451222837799,4.8362759541577,"inorganic diphosphatase activity","inorganic diphosphatase activity","Energy production and conversion","Energy production and conversion"
"869","CH_LC","OG0006545","Ofaveolata007848","Ssiderea009129",1.58534709309297,3.33058976162697,"stress-induced-phosphoprotein 1","Stress-induced-phosphoprotein 1 (Hsp70 Hsp90-organizing protein)","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"870","CH_LC","OG0006562","Ofaveolata023847","Ssiderea041541",1.44682847154831,-1.80219139454767,NA,"DBH-like monooxygenase protein 1",NA,"Amino acid transport and metabolism"
"871","CH_LC","OG0006565","Ofaveolata028768","Ssiderea027808",4.28863191639908,-5.15798484408508,"PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"872","CH_LC","OG0006629","Ofaveolata013088","Ssiderea001370",27.0846319688696,53.4682059012751,"calcium ion binding","Calcium ion binding","",""
"873","CH_LC","OG0006663","Ofaveolata034385","Ssiderea052807",-1.63511366017684,-2.03902919811549,"medium-chain-acyl-CoA dehydrogenase activity","medium-chain-acyl-CoA dehydrogenase activity","Lipid transport and metabolism","Lipid transport and metabolism"
"874","CH_LC","OG0006682","Ofaveolata008207","Ssiderea050752",-1.12082664236351,-1.90572865808198,"FMN binding","FMN binding","Energy production and conversion","Energy production and conversion"
"875","CH_LC","OG0006690","Ofaveolata020752","Ssiderea011613",-2.39998346622004,-5.80175252251229,"Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family","Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family","Cell cycle control, cell division, chromosome partitioning","Cell cycle control, cell division, chromosome partitioning"
"876","CH_LC","OG0006748","Ofaveolata023572","Ssiderea015598",1.35102167774784,2.15355625282765,"(3S)-citramalyl-CoA lyase activity","(3S)-citramalyl-CoA lyase activity","Nucleotide transport and metabolism","Nucleotide transport and metabolism"
"877","CH_LC","OG0006765","Ofaveolata032664","Ssiderea056251",-3.75185348182918,-3.26135117567403,"N-succinyltransferase activity","N-succinyltransferase activity","Coenzyme transport and metabolism","Coenzyme transport and metabolism"
"878","CH_LC","OG0006824","Ofaveolata013155","Ssiderea000806",1.13799012040423,1.40729804683399,"Ankyrin repeats (many copies)","Ankyrin repeats (many copies)","Transcription","Transcription"
"879","CH_LC","OG0006825","Ofaveolata010286","Ssiderea045168",1.40900894947325,-1.72898041999941,"oxidoreductase activity","oxidoreductase activity","Amino acid transport and metabolism","Amino acid transport and metabolism"
"880","CH_LC","OG0006872","Ofaveolata007492","Ssiderea044421",2.43669924248203,1.56838380449604,"positive regulation of Notch signaling pathway","positive regulation of Notch signaling pathway",NA,"Function Unknown"
"881","CH_LC","OG0006894","Ofaveolata033691","Ssiderea053633",-6.1850309212666,-6.57852658895341,NA,"Von Willebrand factor",NA,""
"882","CH_LC","OG0006932","Ofaveolata030428","Ssiderea034091",1.30166180364391,1.07815961651357,"GTPase activating protein binding","GTPase activating protein binding","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
"883","CH_LC","OG0006933","Ofaveolata027838","Ssiderea035417",1.49924143226907,-8.66875916354014,"lung ciliated cell differentiation","lung ciliated cell differentiation","Transcription","Transcription"
"884","CH_LC","OG0006998","Ofaveolata002535","Ssiderea013109",-3.87509268150477,-1.9995561382108,"BCCT, betaine/carnitine/choline family transporter","BCCT, betaine/carnitine/choline family transporter","Cell wall/membrane/envelope biogenesis","Cell wall/membrane/envelope biogenesis"
"885","CH_LC","OG0007013","Ofaveolata017525","Ssiderea018525",-6.62141182499467,-2.4530606404784,"box H/ACA snoRNA 3'-end processing","box H/ACA snoRNA 3'-end processing","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"886","CH_LC","OG0007046","Ofaveolata017826","Ssiderea048533",-1.25114804376632,-5.873667498465,"scavenger receptor activity","scavenger receptor activity",NA,"Function Unknown"
"887","CH_LC","OG0007060","Ofaveolata031923","Ssiderea007355",1.00641890233835,1.30974937822882,"metanephric glomerular basement membrane development","metanephric glomerular basement membrane development","Extracellular structures","Extracellular structures"
"888","CH_LC","OG0007092","Ofaveolata025455","Ssiderea039828",-1.62604963913058,-7.06348309061698,"Calbindin 2a","connecting tubule development","Signal transduction mechanisms","Signal transduction mechanisms"
"889","CH_LC","OG0007104","Ofaveolata006325","Ssiderea048193",-1.81878413750801,-9.46847342471221,"maltose alpha-glucosidase activity","maltose alpha-glucosidase activity","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"890","CH_LC","OG0007115","Ofaveolata026967","Ssiderea017954",2.16276078155863,2.40545397755565,"metal ion binding","RNA splicing","Translation, ribosomal structure and biogenesis","Function Unknown"
"891","CH_LC","OG0007121","Ofaveolata009257","Ssiderea035583",-2.33920385404152,-11.8173358981193,"Belongs to the glycosyltransferase 43 family","Belongs to the glycosyltransferase 43 family","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"892","CH_LC","OG0007144","Ofaveolata002422","Ssiderea024909",-1.17749967972947,1.26365044562619,"Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family","establishment of endoplasmic reticulum localization to postsynapse","Cytoskeleton","Cytoskeleton"
"893","CH_LC","OG0007159","Ofaveolata012650","Ssiderea000690",-2.19932694379688,-3.18629123563995,"acetylcholine-gated cation-selective channel activity","acetylcholine-gated cation-selective channel activity","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
"894","CH_LC","OG0007181","Ofaveolata006375","Ssiderea028357",1.41037018952035,1.3247981911886,"regulation of chemokine (C-C motif) ligand 2 secretion","regulation of chemokine (C-C motif) ligand 2 secretion","",""
"895","CH_LC","OG0007207","Ofaveolata033149","Ssiderea026002",-1.94145160587483,-3.6980992414415,"WD domain, G-beta repeat","WD domain, G-beta repeat",NA,"Function Unknown"
"896","CH_LC","OG0007211","Ofaveolata011248","Ssiderea051450",1.12226638748174,-1.80154532446891,"ethanolamine-phosphate phospho-lyase activity","ethanolamine-phosphate phospho-lyase activity","Amino acid transport and metabolism","Amino acid transport and metabolism"
"897","CH_LC","OG0007226","Ofaveolata022069","Ssiderea022984",-1.24547983576635,-1.11840612371274,"steroid receptor RNA activator 1","steroid receptor RNA activator 1","Transcription","Transcription"
"898","CH_LC","OG0007238","Ofaveolata024190","Ssiderea005659",-2.214404011747,-1.49331000210957,"structural constituent of ribosome","structural constituent of ribosome","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"899","CH_LC","OG0007255","Ofaveolata015866","Ssiderea033759",-1.74777724039948,-2.28727847812047,NA,"semaphorin receptor binding",NA,"Signal transduction mechanisms"
"900","CH_LC","OG0007278","Ofaveolata002643","Ssiderea027219",2.04051964121898,4.15803610079878,"Ral GTPase binding","Ral GTPase binding",NA,"Function Unknown"
"901","CH_LC","OG0007289","Ofaveolata021069","Ssiderea011779",-1.14447589655416,-2.27733317190407,"Lysosomal Pro-X","Lysosomal Pro-X","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"902","CH_LC","OG0007318","Ofaveolata026754","Ssiderea017757",-3.76057442726271,-3.23727228182549,NA,"procollagen-proline 4-dioxygenase activity",NA,"Amino acid transport and metabolism"
"903","CH_LC","OG0007324","Ofaveolata005802","Ssiderea045582",-8.43625577357603,-1.88558739583569,"N-glycan processing to lysosome","N-glycan processing to lysosome",NA,"Function Unknown"
"904","CH_LC","OG0007343","Ofaveolata003570","Ssiderea046303",-1.548678091314,-1.36829948546319,"metalloendopeptidase activity","Metalloendopeptidase activity. It is involved in the biological process described with proteolysis","Amino acid transport and metabolism","Amino acid transport and metabolism"
"905","CH_LC","OG0007376","Ofaveolata013659","Ssiderea000169",-5.87994361176968,-1.67685759329335,"ribosomal large subunit assembly","ribosomal large subunit assembly","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"906","CH_LC","OG0007383","Ofaveolata001623","Ssiderea026723",1.11303565237368,-1.70670085244944,"NMDA glutamate receptor activity","NMDA glutamate receptor activity","",""
"907","CH_LC","OG0007410","Ofaveolata024297","Ssiderea006317",-1.12637979522599,-1.14960800943243,"stromal membrane-associated protein","stromal membrane-associated protein","Signal transduction mechanisms","Signal transduction mechanisms"
"908","CH_LC","OG0007432","Ofaveolata017999","Ssiderea002267",-1.96622910467614,-4.76326262497648,"chromatin organization","chromatin organization",NA,"Function Unknown"
"909","CH_LC","OG0007460","Ofaveolata023319","Ssiderea005263",-2.98653574033337,-1.13396644536359,"60s ribosomal protein","60s ribosomal protein","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"910","CH_LC","OG0007495","Ofaveolata000750","Ssiderea044931",8.12054768321564,1.49343925524685,"lipid binding","bactericidal permeability-increasing protein","Replication, recombination and repair","Defense mechanisms"
"911","CH_LC","OG0007507","Ofaveolata030366","Ssiderea034261",3.07613324867487,4.53938620150054,"procollagen galactosyltransferase activity","procollagen galactosyltransferase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"912","CH_LC","OG0007547","Ofaveolata007309","Ssiderea058218",-4.86140009631456,-1.33598823748511,"cytochrome C oxidase","cytochrome C oxidase",NA,"Function Unknown"
"913","CH_LC","OG0007552","Ofaveolata029992","Ssiderea050925",-2.86186982529312,-1.07580263822261,"structural constituent of ribosome","structural constituent of ribosome","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"914","CH_LC","OG0007574","Ofaveolata028329","Ssiderea042482",-1.1103273396219,-3.54057145023822,"family member","family member",NA,"Function Unknown"
"915","CH_LC","OG0007582","Ofaveolata019911","Ssiderea052255",-3.55470039653061,-3.7477765031859,"RNA polymerase II sequence-specific DNA-binding transcription factor binding","RNA polymerase II sequence-specific DNA-binding transcription factor binding","Cytoskeleton","Cytoskeleton"
"916","CH_LC","OG0007685","Ofaveolata016052","Ssiderea033514",-7.95843342426937,-3.32887760049511,"Sodium-dependent phosphate transport protein","Sodium-dependent phosphate transport protein","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism"
"917","CH_LC","OG0007692","Ofaveolata012818","Ssiderea058311",-3.39405328133467,-1.10705315997313,"hydrolase activity","hydrolase activity",NA,"Function Unknown"
"918","CH_LC","OG0007707","Ofaveolata008341","Ssiderea008900",-5.82179785933533,-2.9482486234,"Belongs to the universal ribosomal protein uL5 family","Belongs to the universal ribosomal protein uL5 family","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"919","CH_LC","OG0007712","Ofaveolata016273","Ssiderea052692",-5.04326267924793,-3.99108678927253,"26s proteasome non-ATPase regulatory subunit","26s proteasome non-ATPase regulatory subunit","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"920","CH_LC","OG0007779","Ofaveolata017067","Ssiderea054485",-19.110072245544,-7.98802840054443,"Solute carrier family 12","Solute carrier family 12","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism"
"921","CH_LC","OG0007794","Ofaveolata022638","Ssiderea050126",-1.38967382076522,-22.6746232610676,"carbohydrate binding","carbohydrate binding","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"922","CH_LC","OG0007815","Ofaveolata033299","Ssiderea055280",-2.08830736866568,4.80573554483355,"SPARC related modular calcium binding 2","Cancer susceptibility candidate 1 N-terminus",NA,"Function Unknown"
"923","CH_LC","OG0007822","Ofaveolata022266","Ssiderea022826",-1.6047444588161,-1.6917746522195,NA,"Calcium channel, voltage-dependent, alpha 2 delta subunit",NA,""
"924","CH_LC","OG0007834","Ofaveolata028319","Ssiderea042502",-5.79408084196232,-2.22566965556139,"structural constituent of ribosome","structural constituent of ribosome","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"925","CH_LC","OG0007838","Ofaveolata027156","Ssiderea036731",1.12997295898183,4.03746525807274,"zinc finger","zinc finger","Transcription","Transcription"
"926","CH_LC","OG0007846","Ofaveolata029756","Ssiderea023873",-2.51073807166811,-2.22149543438957,"threonine-type endopeptidase activity","threonine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"927","CH_LC","OG0007856","Ofaveolata015215","Ssiderea051101",-2.61819449648423,-1.53265721179629,"Discs, large (Drosophila) homolog-associated protein","Discs, large (Drosophila) homolog-associated protein","Signal transduction mechanisms","Signal transduction mechanisms"
"928","CH_LC","OG0007862","Ofaveolata000727","Ssiderea044861",-1.98750444806581,-2.76236013364936,"tRNA methyltransferase 1 homolog (S. cerevisiae)","tRNA methyltransferase 1 homolog (S. cerevisiae)","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"929","CH_LC","OG0007877","Ofaveolata015345","Ssiderea038388",-1.35805127066128,1.2663451171292,"mitochondrial translation","mitochondrial translation","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"930","CH_LC","OG0007907","Ofaveolata003303","Ssiderea046376",-3.20503519331023,-1.31660652560617,"prostaglandin-F synthase activity","prostaglandin-F synthase activity",NA,"Function Unknown"
"931","CH_LC","OG0007926","Ofaveolata024312","Ssiderea006291",-1.69725742226388,2.61637395427596,"histone acetyltransferase activity","histone acetyltransferase activity","Chromatin structure and dynamics","Chromatin structure and dynamics"
"932","CH_LC","OG0007937","Ofaveolata018344","Ssiderea018698",-1.13509393005214,-7.09088412129869,"Leucine rich repeat","Leucine rich repeat",NA,"Function Unknown"
"933","CH_LC","OG0007943","Ofaveolata017471","Ssiderea046740",-1.18259656574701,1.58141345370946,NA,"Ecto-NOX disulfide-thiol exchanger",NA,"RNA processing and modification"
"934","CH_LC","OG0007984","Ofaveolata017146","Ssiderea039439",-5.29168083114472,-2.3174815919273,"large ribosomal subunit rRNA binding","Ribosomal protein L14p/L23e","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"935","CH_LC","OG0007997","Ofaveolata014416","Ssiderea004897",-1.66067551303989,-3.78140523472113,NA,"collagen fibril organization",NA,"Function Unknown"
"936","CH_LC","OG0008033","Ofaveolata017427","Ssiderea048475",-2.75620728656866,-1.75037654294543,"Belongs to the AAA ATPase family","Belongs to the AAA ATPase family","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"937","CH_LC","OG0008061","Ofaveolata012317","Ssiderea017309",1.39178983479165,-1.29075816436685,"Belongs to the MT-A70-like family","Belongs to the MT-A70-like family","RNA processing and modification","RNA processing and modification"
"938","CH_LC","OG0008099","Ofaveolata025989","Ssiderea038961",-1.93539114010454,-1.36981747777731,"-","-","",""
"939","CH_LC","OG0008115","Ofaveolata002016","Ssiderea013626",-1.72078215822174,2.05517389594014,"Hairy and enhancer of split-related protein helt","Hairy and enhancer of split-related protein helt","Transcription","Transcription"
"940","CH_LC","OG0008171","Ofaveolata008350","Ssiderea050491",1.53296890726646,4.44061180144497,"Dual specificity protein kinase","Dual specificity protein kinase","Signal transduction mechanisms","Signal transduction mechanisms"
"941","CH_LC","OG0008193","Ofaveolata008101","Ssiderea009632",-4.97725931533232,-1.50041850269432,"threonine-type endopeptidase activity","threonine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"942","CH_LC","OG0008195","Ofaveolata019793","Ssiderea012055",-18.8609477005686,-8.67940073986485,"major facilitator superfamily","major facilitator superfamily","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"943","CH_LC","OG0008209","Ofaveolata005715","Ssiderea045546",-5.07871978625914,-2.4172203013874,"protein kinase activity","protein kinase activity",NA,"Function Unknown"
"944","CH_LC","OG0008228","Ofaveolata031950","Ssiderea007416",-1.56977662821127,-1.24535069686423,"DBD domain binding","DBD domain binding",NA,"Function Unknown"
"945","CH_LC","OG0008234","Ofaveolata014265","Ssiderea003673",-2.10864647669984,1.25354951856219,"Small acidic protein family","Small acidic protein family",NA,"Function Unknown"
"946","CH_LC","OG0008265","Ofaveolata034158","Ssiderea031519",-3.23140143153549,-8.86007824837155,"Src homology 3 domains","Src homology 3 domains","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
"947","CH_LC","OG0008278","Ofaveolata019039","Ssiderea001777",-1.35163617273328,-4.35382706932729,NA,"intracellular signal transduction",NA,"Function Unknown"
"948","CH_LC","OG0008305","Ofaveolata007300","Ssiderea009812",-1.15333409839411,3.41598604308446,NA,"-",NA,""
"949","CH_LC","OG0008309","Ofaveolata021961","Ssiderea023517",-1.11681429799977,1.41703901973736,"non-membrane spanning protein tyrosine kinase activity","non-membrane spanning protein tyrosine kinase activity","",""
"950","CH_LC","OG0008315","Ofaveolata006518","Ssiderea028014",-3.26601117820285,-1.92517667112853,"Belongs to the eukaryotic ribosomal protein eS30 family","Belongs to the eukaryotic ribosomal protein eS30 family","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"951","CH_LC","OG0008329","Ofaveolata014852","Ssiderea004523",3.13369082356802,-3.7677245749704,"IPT/TIG domain","IPT/TIG domain",NA,"Function Unknown"
"952","CH_LC","OG0008335","Ofaveolata027442","Ssiderea035529",-1.24868782529145,-4.82709093784795,"glutamine biosynthetic process","glutamine biosynthetic process","Amino acid transport and metabolism","Amino acid transport and metabolism"
"953","CH_LC","OG0008339","Ofaveolata016948","Ssiderea039355",-8.37720459067641,-1.21065704157955,"60s ribosomal protein","60s ribosomal protein","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"954","CH_LC","OG0008345","Ofaveolata000292","Ssiderea029511",1.13595899902995,-2.42667011021663,"ATP-dependent microtubule motor activity, plus-end-directed","Microtubule binding","Cytoskeleton","Cytoskeleton"
"955","CH_LC","OG0008350","Ofaveolata017291","Ssiderea046616",-4.4485753557839,-2.15715189143797,"Acyl-CoA synthetase long-chain family member","Acyl-CoA synthetase long-chain family member","Lipid transport and metabolism","Lipid transport and metabolism"
"956","CH_LC","OG0008373","Ofaveolata022583","Ssiderea015310",-2.68089397794106,-4.75286651234448,"Isocitrate lyase family","Isocitrate lyase family","Energy production and conversion","Energy production and conversion"
"957","CH_LC","OG0008420","Ofaveolata009444","Ssiderea035872",-1.35120758892168,-1.81278691935843,"potassium:chloride symporter activity","potassium:chloride symporter activity","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism"
"958","CH_LC","OG0008440","Ofaveolata029254","Ssiderea033219",-4.04178241422433,-1.09714063669465,"ribosomal protein","ribosomal protein","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"959","CH_LC","OG0008443","Ofaveolata018860","Ssiderea003109",-3.11949598128059,-4.72457309909088,"thyroid hormone transmembrane transporter activity","thyroid hormone transmembrane transporter activity","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"960","CH_LC","OG0008460","Ofaveolata001010","Ssiderea022414",1.94248114550866,2.28880461432482,"negative regulation of vascular smooth muscle contraction","negative regulation of vascular smooth muscle contraction","Signal transduction mechanisms","Signal transduction mechanisms"
"961","CH_LC","OG0008478","Ofaveolata032667","Ssiderea052025",1.4720032571069,-2.08503996609017,"Carboxypeptidase","Carboxypeptidase","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"962","CH_LC","OG0008483","Ofaveolata016274","Ssiderea052691",-1.40470316783256,-4.84076431737182,"Cupin superfamily protein","Cupin superfamily protein","",""
"963","CH_LC","OG0008517","Ofaveolata014426","Ssiderea003900",-1.18942465459099,-2.33440506882662,"low voltage-gated calcium channel activity","low voltage-gated calcium channel activity","",""
"964","CH_LC","OG0008540","Ofaveolata018474","Ssiderea002817",-2.30360819152051,-1.42218245164171,"Nuclear factor related to","Nuclear factor related to","Transcription","Transcription"
"965","CH_LC","OG0008541","Ofaveolata002461","Ssiderea024988",1.66742170448024,-3.70119518216012,"ephrin receptor binding","ephrin receptor binding","Signal transduction mechanisms","Signal transduction mechanisms"
"966","CH_LC","OG0008559","Ofaveolata004843","Ssiderea011198",1.54799349271613,-4.53448949896399,"galactosyltransferase activity","galactosyltransferase activity","Cell wall/membrane/envelope biogenesis","Cell wall/membrane/envelope biogenesis"
"967","CH_LC","OG0008597","Ofaveolata022492","Ssiderea015589",-1.52183930529383,4.00973281012652,"ATP-dependent DNA helicase activity","ATP-dependent DNA helicase activity","Replication, recombination and repair","Replication, recombination and repair"
"968","CH_LC","OG0008680","Ofaveolata022438","Ssiderea057905",1.47229955317263,-1.57738879398829,"cysteamine dioxygenase activity","cysteamine dioxygenase activity","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism"
"969","CH_LC","OG0008701","Ofaveolata030710","Ssiderea054343",-1.19032656010389,2.89611034209937,"Sigma non-opioid intracellular receptor 1","Sigma non-opioid intracellular receptor 1","Signal transduction mechanisms","Signal transduction mechanisms"
"970","CH_LC","OG0008702","Ofaveolata014439","Ssiderea057628",-2.90174237132903,-1.47013835276474,"mitotic spindle assembly","Metal ion binding",NA,"Function Unknown"
"971","CH_LC","OG0008721","Ofaveolata032689","Ssiderea034784",1.91269178849749,2.57508482003604,"dense core granule exocytosis","dense core granule exocytosis","Signal transduction mechanisms","Signal transduction mechanisms"
"972","CH_LC","OG0008743","Ofaveolata019003","Ssiderea001880",-2.01794582599417,-1.9344860639415,"proteasome-activating ATPase activity","proteasome-activating ATPase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"973","CH_LC","OG0008754","Ofaveolata013087","Ssiderea001369",4.32576910243769,30.9623962232246,"calcium ion binding","calcium ion binding","",""
"974","CH_LC","OG0008761","Ofaveolata022640","Ssiderea050122",1.54612094999641,-4.02259704261997,"carbohydrate binding","carbohydrate binding","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"975","CH_LC","OG0008764","Ofaveolata027309","Ssiderea025440",-1.0430188210553,1.39174194285341,"ubiquitin-like protein-specific protease activity","ubiquitin-like protein-specific protease activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"976","CH_LC","OG0008790","Ofaveolata033271","Ssiderea055287",-3.15859086419014,-5.93086472065667,"phosphatase 5","phosphatase 5","Signal transduction mechanisms","Signal transduction mechanisms"
"977","CH_LC","OG0008799","Ofaveolata026264","Ssiderea041915",-14.1415912485299,-2.52488267052745,"Cys/Met metabolism PLP-dependent enzyme","Cys/Met metabolism PLP-dependent enzyme","Amino acid transport and metabolism","Amino acid transport and metabolism"
"978","CH_LC","OG0008810","Ofaveolata028845","Ssiderea014395",-1.11524711701581,-1.12283960713516,"ATP synthase subunit alpha","ATP synthase subunit alpha","Energy production and conversion","Energy production and conversion"
"979","CH_LC","OG0008814","Ofaveolata008100","Ssiderea009630",-1.64030638226227,1.5144885053938,"vacuolar protein processing","Legumain","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"980","CH_LC","OG0008867","Ofaveolata022801","Ssiderea015190",-5.49991010578375,1.4713591723635,"tRNA-4-demethylwyosine synthase activity","tRNA-4-demethylwyosine synthase activity","Energy production and conversion","Energy production and conversion"
"981","CH_LC","OG0008871","Ofaveolata014952","Ssiderea038353",1.03931761426774,3.25670853703678,"Heme oxygenase","Heme oxygenase","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism"
"982","CH_LC","OG0008881","Ofaveolata025437","Ssiderea039806",-4.4084963669987,-31.793571531842,"peptidase inhibitor activity","positive regulation of epithelial to mesenchymal transition","","Function Unknown"
"983","CH_LC","OG0008932","Ofaveolata021054","Ssiderea012323",-1.37270959680557,-1.00941404266689,"anchor protein 17A","anchor protein 17A",NA,"Function Unknown"
"984","CH_LC","OG0008952","Ofaveolata022997","Ssiderea014838",7.05635472016547,3.89455501472727,"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",NA,"Function Unknown"
"985","CH_LC","OG0008969","Ofaveolata000728","Ssiderea044862",-1.03820653231294,-1.40278470140485,"translation regulator activity","translation regulator activity","RNA processing and modification","RNA processing and modification"
"986","CH_LC","OG0008980","Ofaveolata032487","Ssiderea034815",-4.48221415744678,-2.03907182624681,"acyl-CoA dehydrogenase family member 9","medium-chain-acyl-CoA dehydrogenase activity","Lipid transport and metabolism","Lipid transport and metabolism"
"987","CH_LC","OG0008985","Ofaveolata032885","Ssiderea055254",-2.2970774363283,-2.95528422622338,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity",NA,"Function Unknown"
"988","CH_LC","OG0009006","Ofaveolata014626","Ssiderea004142",-1.05158819779629,2.50885297803395,"RhoGEF domain","RhoGEF domain","Signal transduction mechanisms","Signal transduction mechanisms"
"989","CH_LC","OG0009012","Ofaveolata004494","Ssiderea052467",-1.62574442357114,-4.73270055872631,"structural constituent of cuticle","structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning","Cell cycle control, cell division, chromosome partitioning"
"990","CH_LC","OG0009015","Ofaveolata027971","Ssiderea035452",1.03513821914014,1.10568507162594,"cellular response to potassium ion starvation","cellular response to potassium ion starvation","Transcription","Transcription"
"991","CH_LC","OG0009019","Ofaveolata008792","Ssiderea008272",2.04746773140653,1.36097130078122,NA,"macromolecule localization",NA,"Signal transduction mechanisms"
"992","CH_LC","OG0009042","Ofaveolata023053","Ssiderea014765",1.99128572857166,3.33140219978147,"Vitamin K epoxide reductase complex, subunit","Vitamin K epoxide reductase complex, subunit",NA,"Function Unknown"
"993","CH_LC","OG0009113","Ofaveolata002474","Ssiderea025037",-2.94318405128852,-1.34235848729114,"Catalyzes the ferrous insertion into protoporphyrin IX","Catalyzes the ferrous insertion into protoporphyrin IX","Coenzyme transport and metabolism","Coenzyme transport and metabolism"
"994","CH_LC","OG0009159","Ofaveolata034125","Ssiderea031640",-1.42135583765631,1.25061919300469,"agmatinase activity","agmatinase activity","Amino acid transport and metabolism","Amino acid transport and metabolism"
"995","CH_LC","OG0009169","Ofaveolata007065","Ssiderea028276",-1.34777874696891,1.06111180802899,"BRO1-like domain","BRO1-like domain",NA,"Function Unknown"
"996","CH_LC","OG0009197","Ofaveolata025991","Ssiderea038867",2.30132716185193,1.96169773079858,"RanBP-type and C3HC4-type zinc","ranBP-type and C3HC4-type zinc finger-containing protein","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
